unique_id,map,entrance,human,model,z_model,model_error,trial_type
gZArXOo,DX_DX_0,1,1,1,1.3664052623340008,0,DX
gZArXOo,DX_UN_0,1,1,1,1.3664052623340008,0,DX
gZArXOo,DX_NX_0,1,1,1,1.3664052623340008,0,DX
gZArXOo,PX_NX_0,1,0.5058823529411764,0.833282632676297,0.9202900982682424,-0.32740027973512054,PX
gZArXOo,NX_UN_0,1,0.45569620253164556,0.470326409495563,-0.05093610121085806,-0.014630206963917425,NX
gZArXOo,UN_DX_0,1,0.5056179775280899,0.459839274511056,-0.07899838421889792,0.045778703017033906,UN
gZArXOo,NX_DX_0,1,0.5211267605633803,0.462770499559162,-0.07115478661271407,0.05835626100421826,NX
gZArXOo,DX_PX_0,1,0,0,-1.309471709736756,0,DX
gZArXOo,UN_NX_0,1,0.5,0.470195469033922,-0.05128648177687545,0.02980453096607799,UN
gZArXOo,NX_NX_0,1,0.3333333333333333,0,-1.309471709736756,0.3333333333333333,NX
gZArXOo,UN_UN_0,1,0.5,0.533999999999988,0.11944659334899618,-0.03399999999998804,UN
9PEXha1,PX_UN_0,1,0.77,0.805180178439408,0.845091388117079,-0.035180178439408016,PX
9PEXha1,UN_PX_0,1,0.49645390070921985,0.483715827162936,-0.015107666805297282,0.012738073546283868,UN
9PEXha1,DX_UN_0,1,1,1,1.3664052623340008,0,DX
9PEXha1,PX_PX_0,1,0.5,0.288096875338615,-0.5385599152926166,0.211903124661385,PX
9PEXha1,NX_NX_0,1,0.33571428571428574,0,-1.309471709736756,0.33571428571428574,NX
9PEXha1,DX_PX_0,1,0.5096153846153846,0,-1.309471709736756,0.5096153846153846,DX
9PEXha1,NX_DX_0,1,0.5,0.462770499559162,-0.07115478661271407,0.037229500440838004,NX
9PEXha1,PX_NX_0,1,0.512,0.833282632676297,0.9202900982682424,-0.321282632676297,PX
9PEXha1,UN_DX_0,1,0.5050505050505051,0.459839274511056,-0.07899838421889792,0.04521123053944909,UN
9PEXha1,PX_DX_0,1,0,0.210134790115695,-0.7471768638352462,-0.210134790115695,PX
9PEXha1,DX_DX_0,1,0.5798319327731092,1,1.3664052623340008,-0.4201680672268908,DX
9PEXha1,UN_UN_0,1,0.5,0.533999999999988,0.11944659334899618,-0.03399999999998804,UN
9PEXha1,DX_NX_0,1,0.5050505050505051,1,1.3664052623340008,-0.4949494949494949,DX
9PEXha1,UN_NX_0,1,0.5104166666666666,0.470195469033922,-0.05128648177687545,0.04022119763274462,UN
9PEXha1,NX_UN_0,1,0.5,0.470326409495563,-0.05093610121085806,0.02967359050443702,NX
9PEXha1,NX_PX_0,1,0.5050505050505051,0.51174384161976,0.05989185165258451,-0.006693336569254971,NX
dPsIozH,DX_DX_0,1,0.4948453608247423,1,1.3664052623340008,-0.5051546391752577,DX
dPsIozH,DX_NX_0,1,0.5454545454545454,1,1.3664052623340008,-0.4545454545454546,DX
dPsIozH,PX_UN_0,1,0.45578231292517,0.805180178439408,0.845091388117079,-0.349397865514238,PX
dPsIozH,PX_NX_0,1,0.46987951807228917,0.833282632676297,0.9202900982682424,-0.3634031146040078,PX
dPsIozH,DX_UN_0,1,0.7368421052631579,1,1.3664052623340008,-0.26315789473684215,DX
dPsIozH,NX_DX_0,1,0.48387096774193544,0.462770499559162,-0.07115478661271407,0.021100468182773446,NX
dPsIozH,NX_UN_0,1,0.4482758620689655,0.470326409495563,-0.05093610121085806,-0.022050547426597455,NX
dPsIozH,UN_PX_0,1,0.4893617021276596,0.483715827162936,-0.015107666805297282,0.0056458749647236295,UN
dPsIozH,NX_NX_0,1,0.34146341463414637,0,-1.309471709736756,0.34146341463414637,NX
dPsIozH,PX_PX_0,1,0.31210191082802546,0.288096875338615,-0.5385599152926166,0.024005035489410464,PX
dPsIozH,PX_DX_0,1,0.4166666666666667,0.210134790115695,-0.7471768638352462,0.2065318765509717,PX
dPsIozH,UN_NX_0,1,0.5046728971962617,0.470195469033922,-0.05128648177687545,0.03447742816233973,UN
dPsIozH,UN_UN_0,1,0.5092592592592593,0.533999999999988,0.11944659334899618,-0.02474074074072874,UN
dPsIozH,UN_DX_0,1,0.48514851485148514,0.459839274511056,-0.07899838421889792,0.02530924034042914,UN
dPsIozH,DX_PX_0,1,0.4893617021276596,0,-1.309471709736756,0.4893617021276596,DX
dPsIozH,NX_PX_0,1,0.34177215189873417,0.51174384161976,0.05989185165258451,-0.1699716897210259,NX
WOkdIgZ,NX_DX_0,1,0.5128205128205129,0.462770499559162,-0.07115478661271407,0.05005001326135089,NX
WOkdIgZ,PX_UN_0,1,0.46875000000000006,0.805180178439408,0.845091388117079,-0.336430178439408,PX
WOkdIgZ,NX_PX_0,1,0.48333333333333334,0.51174384161976,0.05989185165258451,-0.028410508286426717,NX
WOkdIgZ,DX_UN_0,1,1,1,1.3664052623340008,0,DX
WOkdIgZ,PX_NX_0,1,0.4351851851851851,0.833282632676297,0.9202900982682424,-0.39809744749111187,PX
WOkdIgZ,UN_UN_0,1,0.4935064935064935,0.533999999999988,0.11944659334899618,-0.040493506493494535,UN
WOkdIgZ,UN_NX_0,1,0.48387096774193555,0.470195469033922,-0.05128648177687545,0.013675498708013545,UN
WOkdIgZ,PX_DX_0,1,0.35,0.210134790115695,-0.7471768638352462,0.13986520988430498,PX
WOkdIgZ,DX_PX_0,1,0.11594202898550726,0,-1.309471709736756,0.11594202898550726,DX
WOkdIgZ,NX_UN_0,1,0.5392156862745099,0.470326409495563,-0.05093610121085806,0.0688892767789469,NX
WOkdIgZ,UN_DX_0,1,0.573529411764706,0.459839274511056,-0.07899838421889792,0.11369013725364996,UN
WOkdIgZ,PX_PX_0,1,0.3389830508474576,0.288096875338615,-0.5385599152926166,0.05088617550884261,PX
WOkdIgZ,NX_NX_0,1,0.3223140495867769,0,-1.309471709736756,0.3223140495867769,NX
WOkdIgZ,UN_PX_0,1,0.5052631578947369,0.483715827162936,-0.015107666805297282,0.021547330731800873,UN
WOkdIgZ,DX_NX_0,1,1,1,1.3664052623340008,0,DX
WOkdIgZ,DX_DX_0,1,0.9306930693069306,1,1.3664052623340008,-0.06930693069306937,DX
YhybPex,PX_DX_0,1,0,0.210134790115695,-0.7471768638352462,-0.210134790115695,PX
YhybPex,DX_UN_0,1,0.7171717171717171,1,1.3664052623340008,-0.2828282828282829,DX
YhybPex,UN_NX_0,1,0.4112903225806452,0.470195469033922,-0.05128648177687545,-0.058905146453276824,UN
YhybPex,PX_PX_0,1,0.3353658536585366,0.288096875338615,-0.5385599152926166,0.047268978319921606,PX
YhybPex,UN_PX_0,1,0.3942307692307692,0.483715827162936,-0.015107666805297282,-0.08948505793216677,UN
YhybPex,UN_UN_0,1,0.5864661654135338,0.533999999999988,0.11944659334899618,0.05246616541354576,UN
YhybPex,DX_DX_0,1,0.5,1,1.3664052623340008,-0.5,DX
YhybPex,PX_UN_0,1,1,0.805180178439408,0.845091388117079,0.19481982156059197,PX
YhybPex,NX_PX_0,1,0.11731843575418993,0.51174384161976,0.05989185165258451,-0.3944254058655701,NX
YhybPex,UN_DX_0,1,0.5322580645161291,0.459839274511056,-0.07899838421889792,0.07241879000507312,UN
YhybPex,NX_DX_0,1,0.407035175879397,0.462770499559162,-0.07115478661271407,-0.05573532367976497,NX
YhybPex,NX_NX_0,1,0.15625,0,-1.309471709736756,0.15625,NX
YhybPex,NX_UN_0,1,0.5611510791366906,0.470326409495563,-0.05093610121085806,0.09082466964112762,NX
YhybPex,DX_NX_0,1,0.5925925925925926,1,1.3664052623340008,-0.40740740740740744,DX
YhybPex,DX_PX_0,1,0.27777777777777773,0,-1.309471709736756,0.27777777777777773,DX
YhybPex,PX_NX_0,1,0.7,0.833282632676297,0.9202900982682424,-0.13328263267629703,PX
2tl1dgQ,DX_NX_0,1,0.5,1,1.3664052623340008,-0.5,DX
2tl1dgQ,UN_NX_0,1,0.47857142857142865,0.470195469033922,-0.05128648177687545,0.008375959537506639,UN
2tl1dgQ,UN_UN_0,1,0.5051546391752577,0.533999999999988,0.11944659334899618,-0.028845360824730326,UN
2tl1dgQ,PX_NX_0,1,0.5666666666666668,0.833282632676297,0.9202900982682424,-0.2666159660096302,PX
2tl1dgQ,DX_DX_0,1,0.6969696969696969,1,1.3664052623340008,-0.3030303030303031,DX
2tl1dgQ,UN_PX_0,1,0.4776119402985075,0.483715827162936,-0.015107666805297282,-0.006103886864428476,UN
2tl1dgQ,PX_UN_0,1,0.8571428571428571,0.805180178439408,0.845091388117079,0.05196267870344906,PX
2tl1dgQ,NX_UN_0,1,0.47328244274809156,0.470326409495563,-0.05093610121085806,0.002956033252528578,NX
2tl1dgQ,NX_DX_0,1,0.49557522123893805,0.462770499559162,-0.07115478661271407,0.03280472167977605,NX
2tl1dgQ,UN_DX_0,1,0.49107142857142855,0.459839274511056,-0.07899838421889792,0.031232154060372552,UN
2tl1dgQ,DX_PX_0,1,0.44954128440366975,0,-1.309471709736756,0.44954128440366975,DX
2tl1dgQ,DX_UN_0,1,1,1,1.3664052623340008,0,DX
2tl1dgQ,PX_DX_0,1,0,0.210134790115695,-0.7471768638352462,-0.210134790115695,PX
2tl1dgQ,NX_PX_0,1,0.373134328358209,0.51174384161976,0.05989185165258451,-0.13860951326155108,NX
2tl1dgQ,PX_PX_0,1,0.4015151515151515,0.288096875338615,-0.5385599152926166,0.11341827617653649,PX
2tl1dgQ,NX_NX_0,1,0.26455026455026454,0,-1.309471709736756,0.26455026455026454,NX
KBloDzz,PX_NX_0,1,0.37499999999999994,0.833282632676297,0.9202900982682424,-0.45828263267629704,PX
KBloDzz,DX_PX_0,1,0.7115384615384615,0,-1.309471709736756,0.7115384615384615,DX
KBloDzz,DX_DX_0,1,0.2608695652173913,1,1.3664052623340008,-0.7391304347826086,DX
KBloDzz,UN_NX_0,1,0.7572815533980582,0.470195469033922,-0.05128648177687545,0.28708608436413624,UN
KBloDzz,UN_DX_0,1,0.30097087378640774,0.459839274511056,-0.07899838421889792,-0.15886840072464825,UN
KBloDzz,DX_UN_0,1,0.7745098039215687,1,1.3664052623340008,-0.22549019607843135,DX
KBloDzz,UN_UN_0,1,0.7,0.533999999999988,0.11944659334899618,0.16600000000001192,UN
KBloDzz,PX_UN_0,1,0.5140845070422535,0.805180178439408,0.845091388117079,-0.29109567139715453,PX
KBloDzz,PX_PX_0,1,0.5704225352112676,0.288096875338615,-0.5385599152926166,0.2823256598726526,PX
KBloDzz,DX_NX_0,1,0.7608695652173914,1,1.3664052623340008,-0.23913043478260865,DX
KBloDzz,PX_DX_0,1,0.1925925925925926,0.210134790115695,-0.7471768638352462,-0.017542197523102404,PX
KBloDzz,NX_UN_0,1,0.5901639344262295,0.470326409495563,-0.05093610121085806,0.11983752493066652,NX
KBloDzz,NX_PX_0,1,0.7083333333333334,0.51174384161976,0.05989185165258451,0.19658949171357332,NX
KBloDzz,UN_PX_0,1,0.496,0.483715827162936,-0.015107666805297282,0.012284172837064011,UN
KBloDzz,NX_DX_0,1,0.6046511627906976,0.462770499559162,-0.07115478661271407,0.14188066323153564,NX
KBloDzz,NX_NX_0,1,0.14634146341463414,0,-1.309471709736756,0.14634146341463414,NX
R4YJgch,NX_UN_0,1,0.5521472392638036,0.470326409495563,-0.05093610121085806,0.08182082976824062,NX
R4YJgch,UN_PX_0,1,0.49462365591397855,0.483715827162936,-0.015107666805297282,0.01090782875104257,UN
R4YJgch,PX_PX_0,1,0.5,0.288096875338615,-0.5385599152926166,0.211903124661385,PX
R4YJgch,NX_DX_0,1,0.7788461538461539,0.462770499559162,-0.07115478661271407,0.31607565428699186,NX
R4YJgch,DX_NX_0,1,1,1,1.3664052623340008,0,DX
R4YJgch,NX_NX_0,1,0,0,-1.309471709736756,0,NX
R4YJgch,UN_DX_0,1,0.4824561403508772,0.459839274511056,-0.07899838421889792,0.0226168658398212,UN
R4YJgch,DX_PX_0,1,0,0,-1.309471709736756,0,DX
R4YJgch,PX_DX_0,1,0.3287671232876712,0.210134790115695,-0.7471768638352462,0.11863233317197622,PX
R4YJgch,UN_NX_0,1,0.5046728971962617,0.470195469033922,-0.05128648177687545,0.03447742816233973,UN
R4YJgch,PX_UN_0,1,0.6973684210526316,0.805180178439408,0.845091388117079,-0.1078117573867764,PX
R4YJgch,DX_UN_0,1,1,1,1.3664052623340008,0,DX
R4YJgch,UN_UN_0,1,0.51,0.533999999999988,0.11944659334899618,-0.02399999999998803,UN
R4YJgch,NX_PX_0,1,0.5096153846153846,0.51174384161976,0.05989185165258451,-0.0021284570043754725,NX
R4YJgch,PX_NX_0,1,0.5053763440860215,0.833282632676297,0.9202900982682424,-0.3279062885902755,PX
R4YJgch,DX_DX_0,1,0.51,1,1.3664052623340008,-0.49,DX
EwJsLyW,PX_PX_0,1,0.35658914728682173,0.288096875338615,-0.5385599152926166,0.06849227194820673,PX
EwJsLyW,NX_NX_0,1,0.06338028169014083,0,-1.309471709736756,0.06338028169014083,NX
EwJsLyW,PX_DX_0,1,0.1981132075471698,0.210134790115695,-0.7471768638352462,-0.012021582568525202,PX
EwJsLyW,NX_PX_0,1,0.2641509433962264,0.51174384161976,0.05989185165258451,-0.24759289822353364,NX
EwJsLyW,UN_NX_0,1,0.5,0.470195469033922,-0.05128648177687545,0.02980453096607799,UN
EwJsLyW,DX_DX_0,1,0.4948453608247423,1,1.3664052623340008,-0.5051546391752577,DX
EwJsLyW,NX_UN_0,1,0.5,0.470326409495563,-0.05093610121085806,0.02967359050443702,NX
EwJsLyW,PX_UN_0,1,0.47,0.805180178439408,0.845091388117079,-0.33518017843940806,PX
EwJsLyW,PX_NX_0,1,0.6969696969696969,0.833282632676297,0.9202900982682424,-0.13631293570660008,PX
EwJsLyW,NX_DX_0,1,0.2741935483870968,0.462770499559162,-0.07115478661271407,-0.1885769511720652,NX
EwJsLyW,UN_DX_0,1,0.6444444444444445,0.459839274511056,-0.07899838421889792,0.1846051699333885,UN
EwJsLyW,DX_UN_0,1,0.7938144329896908,1,1.3664052623340008,-0.2061855670103092,DX
EwJsLyW,UN_UN_0,1,0.5,0.533999999999988,0.11944659334899618,-0.03399999999998804,UN
EwJsLyW,UN_PX_0,1,0.5106382978723404,0.483715827162936,-0.015107666805297282,0.0269224707094044,UN
EwJsLyW,DX_PX_0,1,0.5052631578947369,0,-1.309471709736756,0.5052631578947369,DX
EwJsLyW,DX_NX_0,1,0.7613636363636364,1,1.3664052623340008,-0.23863636363636365,DX
nn9sAko,NX_NX_0,1,0.1532258064516129,0,-1.309471709736756,0.1532258064516129,NX
nn9sAko,DX_DX_0,1,0.2105263157894737,1,1.3664052623340008,-0.7894736842105263,DX
nn9sAko,UN_DX_0,1,0.7685185185185184,0.459839274511056,-0.07899838421889792,0.3086792440074624,UN
nn9sAko,PX_DX_0,1,0.22641509433962262,0.210134790115695,-0.7471768638352462,0.016280304223927622,PX
nn9sAko,DX_UN_0,1,0.8350515463917526,1,1.3664052623340008,-0.1649484536082474,DX
nn9sAko,UN_UN_0,1,0.49572649572649574,0.533999999999988,0.11944659334899618,-0.0382735042734923,UN
nn9sAko,PX_PX_0,1,0.24427480916030533,0.288096875338615,-0.5385599152926166,-0.043822066178309665,PX
nn9sAko,PX_NX_0,1,0.44897959183673475,0.833282632676297,0.9202900982682424,-0.38430304083956224,PX
nn9sAko,DX_NX_0,1,0.6626506024096386,1,1.3664052623340008,-0.3373493975903614,DX
nn9sAko,NX_DX_0,1,0.3828125,0.462770499559162,-0.07115478661271407,-0.079957999559162,NX
nn9sAko,DX_PX_0,1,0.5697674418604651,0,-1.309471709736756,0.5697674418604651,DX
nn9sAko,UN_PX_0,1,0.6022727272727273,0.483715827162936,-0.015107666805297282,0.11855690010979131,UN
nn9sAko,PX_UN_0,1,0.3203125,0.805180178439408,0.845091388117079,-0.48486767843940803,PX
nn9sAko,NX_PX_0,1,0.2773722627737226,0.51174384161976,0.05989185165258451,-0.23437157884603743,NX
nn9sAko,UN_NX_0,1,0.6333333333333334,0.470195469033922,-0.05128648177687545,0.1631378642994114,UN
nn9sAko,NX_UN_0,1,0.4615384615384615,0.470326409495563,-0.05093610121085806,-0.008787947957101472,NX
i2P8JIX,NX_UN_0,1,0.5102040816326531,0.470326409495563,-0.05093610121085806,0.03987767213709009,NX
i2P8JIX,UN_PX_0,1,0.49606299212598426,0.483715827162936,-0.015107666805297282,0.012347164963048274,UN
i2P8JIX,UN_DX_0,1,0.5,0.459839274511056,-0.07899838421889792,0.040160725488944005,UN
i2P8JIX,PX_DX_0,1,0.5046728971962617,0.210134790115695,-0.7471768638352462,0.2945381070805667,PX
i2P8JIX,PX_NX_0,1,0.504950495049505,0.833282632676297,0.9202900982682424,-0.32833213762679203,PX
i2P8JIX,NX_NX_0,1,0.41428571428571426,0,-1.309471709736756,0.41428571428571426,NX
i2P8JIX,DX_DX_0,1,0.9523809523809523,1,1.3664052623340008,-0.04761904761904767,DX
i2P8JIX,NX_PX_0,1,0.49523809523809526,0.51174384161976,0.05989185165258451,-0.0165057463816648,NX
i2P8JIX,UN_UN_0,1,0.5047619047619047,0.533999999999988,0.11944659334899618,-0.029238095238083295,UN
i2P8JIX,PX_UN_0,1,0.67,0.805180178439408,0.845091388117079,-0.135180178439408,PX
i2P8JIX,PX_PX_0,1,0.4845360824742268,0.288096875338615,-0.5385599152926166,0.1964392071356118,PX
i2P8JIX,UN_NX_0,1,0.3673469387755102,0.470195469033922,-0.05128648177687545,-0.10284853025841179,UN
i2P8JIX,NX_DX_0,1,0.5,0.462770499559162,-0.07115478661271407,0.037229500440838004,NX
i2P8JIX,DX_NX_0,1,1,1,1.3664052623340008,0,DX
i2P8JIX,DX_UN_0,1,1,1,1.3664052623340008,0,DX
i2P8JIX,DX_PX_0,1,0,0,-1.309471709736756,0,DX
sF6L457,PX_NX_0,1,0.6102941176470589,0.833282632676297,0.9202900982682424,-0.2229885150292381,PX
sF6L457,NX_DX_0,1,0.5263157894736842,0.462770499559162,-0.07115478661271407,0.063545289914522185,NX
sF6L457,UN_PX_0,1,0.5772357723577236,0.483715827162936,-0.015107666805297282,0.09351994519478762,UN
sF6L457,NX_PX_0,1,0.5031055900621118,0.51174384161976,0.05989185165258451,-0.008638251557648302,NX
sF6L457,NX_UN_0,1,0.5414012738853503,0.470326409495563,-0.05093610121085806,0.07107486438978733,NX
sF6L457,DX_UN_0,1,1,1,1.3664052623340008,0,DX
sF6L457,PX_UN_0,1,0.5207100591715976,0.805180178439408,0.845091388117079,-0.2844701192678104,PX
sF6L457,DX_PX_0,1,0.04,0,-1.309471709736756,0.04,DX
sF6L457,DX_DX_0,1,0.808695652173913,1,1.3664052623340008,-0.19130434782608696,DX
sF6L457,UN_NX_0,1,0.5,0.470195469033922,-0.05128648177687545,0.02980453096607799,UN
sF6L457,PX_DX_0,1,0.44776119402985076,0.210134790115695,-0.7471768638352462,0.23762640391415576,PX
sF6L457,UN_UN_0,1,0.5081967213114754,0.533999999999988,0.11944659334899618,-0.02580327868851262,UN
sF6L457,DX_NX_0,1,0.9696969696969697,1,1.3664052623340008,-0.030303030303030276,DX
sF6L457,PX_PX_0,1,0.5375000000000001,0.288096875338615,-0.5385599152926166,0.2494031246613851,PX
sF6L457,UN_DX_0,1,0.45833333333333337,0.459839274511056,-0.07899838421889792,-0.001505941177722625,UN
sF6L457,NX_NX_0,1,0.36,0,-1.309471709736756,0.36,NX
VxLzTgZ,PX_DX_0,1,0.3541666666666667,0.210134790115695,-0.7471768638352462,0.1440318765509717,PX
VxLzTgZ,DX_NX_0,1,0.8269230769230769,1,1.3664052623340008,-0.17307692307692313,DX
VxLzTgZ,NX_PX_0,1,0.44347826086956527,0.51174384161976,0.05989185165258451,-0.06826558075019479,NX
VxLzTgZ,DX_PX_0,1,0.14130434782608695,0,-1.309471709736756,0.14130434782608695,DX
VxLzTgZ,UN_DX_0,1,0.5,0.459839274511056,-0.07899838421889792,0.040160725488944005,UN
VxLzTgZ,UN_NX_0,1,1,0.470195469033922,-0.05128648177687545,0.5298045309660779,UN
VxLzTgZ,UN_PX_0,1,0.4948453608247423,0.483715827162936,-0.015107666805297282,0.011129533661806301,UN
VxLzTgZ,PX_PX_0,1,0.5051546391752577,0.288096875338615,-0.5385599152926166,0.21705776383664271,PX
VxLzTgZ,NX_NX_0,1,0,0,-1.309471709736756,0,NX
VxLzTgZ,UN_UN_0,1,0.5053763440860215,0.533999999999988,0.11944659334899618,-0.02862365591396654,UN
VxLzTgZ,NX_DX_0,1,0.4948453608247423,0.462770499559162,-0.07115478661271407,0.03207486126558029,NX
VxLzTgZ,PX_NX_0,1,0.5,0.833282632676297,0.9202900982682424,-0.333282632676297,PX
VxLzTgZ,NX_UN_0,1,0.5,0.470326409495563,-0.05093610121085806,0.02967359050443702,NX
VxLzTgZ,DX_DX_0,1,1,1,1.3664052623340008,0,DX
VxLzTgZ,DX_UN_0,1,1,1,1.3664052623340008,0,DX
VxLzTgZ,PX_UN_0,1,1,0.805180178439408,0.845091388117079,0.19481982156059197,PX
piTlnVk,NX_UN_0,1,0.49019607843137253,0.470326409495563,-0.05093610121085806,0.019869668935809548,NX
piTlnVk,PX_NX_0,1,0.3602941176470589,0.833282632676297,0.9202900982682424,-0.4729885150292381,PX
piTlnVk,NX_NX_0,1,0.36885245901639346,0,-1.309471709736756,0.36885245901639346,NX
piTlnVk,DX_PX_0,1,0.5714285714285714,0,-1.309471709736756,0.5714285714285714,DX
piTlnVk,DX_DX_0,1,0.5784313725490196,1,1.3664052623340008,-0.42156862745098045,DX
piTlnVk,PX_UN_0,1,0.48148148148148145,0.805180178439408,0.845091388117079,-0.3236986969579266,PX
piTlnVk,DX_UN_0,1,0.5686274509803921,1,1.3664052623340008,-0.43137254901960786,DX
piTlnVk,PX_PX_0,1,0.3666666666666667,0.288096875338615,-0.5385599152926166,0.0785697913280517,PX
piTlnVk,UN_DX_0,1,0.5714285714285714,0.459839274511056,-0.07899838421889792,0.1115892969175154,UN
piTlnVk,DX_NX_0,1,0.5588235294117646,1,1.3664052623340008,-0.4411764705882354,DX
piTlnVk,UN_PX_0,1,0.43749999999999994,0.483715827162936,-0.015107666805297282,-0.04621582716293604,UN
piTlnVk,NX_DX_0,1,0.26666666666666666,0.462770499559162,-0.07115478661271407,-0.19610383289249533,NX
piTlnVk,UN_UN_0,1,0.3894736842105263,0.533999999999988,0.11944659334899618,-0.14452631578946173,UN
piTlnVk,PX_DX_0,1,0.3541666666666667,0.210134790115695,-0.7471768638352462,0.1440318765509717,PX
piTlnVk,NX_PX_0,1,0.2857142857142857,0.51174384161976,0.05989185165258451,-0.22602955590547436,NX
piTlnVk,UN_NX_0,1,0.5425531914893618,0.470195469033922,-0.05128648177687545,0.07235772245543975,UN
gTzqIwE,NX_NX_0,1,0,0,-1.309471709736756,0,NX
gTzqIwE,UN_DX_0,1,0.5,0.459839274511056,-0.07899838421889792,0.040160725488944005,UN
gTzqIwE,PX_UN_0,1,0.7604166666666666,0.805180178439408,0.845091388117079,-0.044763511772741404,PX
gTzqIwE,PX_NX_0,1,0.676470588235294,0.833282632676297,0.9202900982682424,-0.15681204444100294,PX
gTzqIwE,UN_NX_0,1,0.5050505050505051,0.470195469033922,-0.05128648177687545,0.034855036016583074,UN
gTzqIwE,DX_NX_0,1,1,1,1.3664052623340008,0,DX
gTzqIwE,DX_UN_0,1,1,1,1.3664052623340008,0,DX
gTzqIwE,PX_PX_0,1,0.31683168316831684,0.288096875338615,-0.5385599152926166,0.028734807829701836,PX
gTzqIwE,NX_DX_0,1,0.5,0.462770499559162,-0.07115478661271407,0.037229500440838004,NX
gTzqIwE,DX_PX_0,1,0,0,-1.309471709736756,0,DX
gTzqIwE,UN_PX_0,1,0.504950495049505,0.483715827162936,-0.015107666805297282,0.02123466788656897,UN
gTzqIwE,PX_DX_0,1,0.30392156862745096,0.210134790115695,-0.7471768638352462,0.09378677851175596,PX
gTzqIwE,NX_PX_0,1,0.5047619047619047,0.51174384161976,0.05989185165258451,-0.006981936857855309,NX
gTzqIwE,DX_DX_0,1,1,1,1.3664052623340008,0,DX
gTzqIwE,NX_UN_0,1,0.49514563106796117,0.470326409495563,-0.05093610121085806,0.024819221572398187,NX
gTzqIwE,UN_UN_0,1,0.5,0.533999999999988,0.11944659334899618,-0.03399999999998804,UN
xG1za6Z,DX_NX_0,1,0.8484848484848485,1,1.3664052623340008,-0.1515151515151515,DX
xG1za6Z,UN_NX_0,1,0.4266666666666667,0.470195469033922,-0.05128648177687545,-0.043528802367255315,UN
xG1za6Z,NX_UN_0,1,0.34677419354838707,0.470326409495563,-0.05093610121085806,-0.12355221594717591,NX
xG1za6Z,DX_DX_0,1,0.4948453608247423,1,1.3664052623340008,-0.5051546391752577,DX
xG1za6Z,NX_DX_0,1,0.5,0.462770499559162,-0.07115478661271407,0.037229500440838004,NX
xG1za6Z,UN_UN_0,1,0.49019607843137253,0.533999999999988,0.11944659334899618,-0.04380392156861551,UN
xG1za6Z,PX_DX_0,1,0.4939759036144578,0.210134790115695,-0.7471768638352462,0.28384111349876284,PX
xG1za6Z,UN_PX_0,1,0.49557522123893816,0.483715827162936,-0.015107666805297282,0.011859394076002172,UN
xG1za6Z,NX_PX_0,1,0.49489795918367346,0.51174384161976,0.05989185165258451,-0.01684588243608659,NX
xG1za6Z,DX_UN_0,1,0.99,1,1.3664052623340008,-0.010000000000000009,DX
xG1za6Z,PX_UN_0,1,0.49743589743589745,0.805180178439408,0.845091388117079,-0.3077442810035106,PX
xG1za6Z,UN_DX_0,1,0.4972067039106145,0.459839274511056,-0.07899838421889792,0.037367429399558505,UN
xG1za6Z,PX_PX_0,1,0.16949152542372883,0.288096875338615,-0.5385599152926166,-0.11860534991488617,PX
xG1za6Z,PX_NX_0,1,0.5,0.833282632676297,0.9202900982682424,-0.333282632676297,PX
xG1za6Z,DX_PX_0,1,0.0297029702970297,0,-1.309471709736756,0.0297029702970297,DX
xG1za6Z,NX_NX_0,1,0.012269938650306747,0,-1.309471709736756,0.012269938650306747,NX
jSz1b6E,DX_NX_0,1,1,1,1.3664052623340008,0,DX
jSz1b6E,PX_PX_0,1,0.5,0.288096875338615,-0.5385599152926166,0.211903124661385,PX
jSz1b6E,UN_UN_0,1,0.5,0.533999999999988,0.11944659334899618,-0.03399999999998804,UN
jSz1b6E,NX_PX_0,1,0.5,0.51174384161976,0.05989185165258451,-0.011743841619760054,NX
jSz1b6E,DX_UN_0,1,1,1,1.3664052623340008,0,DX
jSz1b6E,DX_DX_0,1,1,1,1.3664052623340008,0,DX
jSz1b6E,PX_UN_0,1,0.5,0.805180178439408,0.845091388117079,-0.30518017843940803,PX
jSz1b6E,UN_DX_0,1,0.5051546391752577,0.459839274511056,-0.07899838421889792,0.04531536466420172,UN
jSz1b6E,NX_UN_0,1,0.5053763440860215,0.470326409495563,-0.05093610121085806,0.03504993459045852,NX
jSz1b6E,PX_NX_0,1,0.494949494949495,0.833282632676297,0.9202900982682424,-0.338333137726802,PX
jSz1b6E,NX_NX_0,1,0,0,-1.309471709736756,0,NX
jSz1b6E,NX_DX_0,1,0.5,0.462770499559162,-0.07115478661271407,0.037229500440838004,NX
jSz1b6E,PX_DX_0,1,0.5,0.210134790115695,-0.7471768638352462,0.289865209884305,PX
jSz1b6E,DX_PX_0,1,0,0,-1.309471709736756,0,DX
jSz1b6E,UN_PX_0,1,0.49514563106796117,0.483715827162936,-0.015107666805297282,0.011429803905025182,UN
jSz1b6E,UN_NX_0,1,0.5,0.470195469033922,-0.05128648177687545,0.02980453096607799,UN
OXo50Zy,PX_NX_0,1,0.48387096774193544,0.833282632676297,0.9202900982682424,-0.34941166493436154,PX
OXo50Zy,DX_UN_0,1,0.9803921568627451,1,1.3664052623340008,-0.019607843137254943,DX
