unique_id,map,goal,human,model,z_model,model_error,trial_type
MvLsqCm,DX_NX_0,A,0.4240506329113924,0.465790794329306,0.41965604233451237,-0.04174016141791359,NX
MvLsqCm,PX_PX_0,A,0.42500000000000004,0.170621459008187,-0.5155090600913562,0.254378540991813,PX
MvLsqCm,UN_DX_0,A,0,0.0012187987817839,-1.052216086007487,-0.0012187987817839,DX
MvLsqCm,DX_PX_0,A,0.422360248447205,0.165945182940652,-0.5303245902442784,0.256415065506553,PX
MvLsqCm,PX_UN_0,A,0.3559322033898305,0.260922186176621,-0.2294153549992305,0.09501001721320951,UN
YCDc4pE,DX_NX_0,A,0.7526881720430108,0.465790794329306,0.41965604233451237,0.28689737771370477,NX
YCDc4pE,NX_PX_0,A,0.5051546391752577,0.272121968691989,-0.19393183923450125,0.2330326704832687,PX
YCDc4pE,NX_NX_0,A,0.3125,0.479093877420067,0.4618033034909501,-0.16659387742006698,NX
YCDc4pE,UN_UN_0,A,0.3333333333333333,0.31522187749845,-0.05738130430277906,0.018111455834883328,UN
YCDc4pE,DX_UN_0,A,0.3333333333333333,0.373389941681361,0.1269086512928708,-0.04005660834802771,UN
YCDc4pE,NX_DX_0,A,0,7.23228449521724e-6,-1.0560546104473651,-7.23228449521724e-6,DX
YCDc4pE,ND_PX_1,A,0.5,0.23005662061176,-0.32720464517564263,0.26994337938824,PX
YCDc4pE,DX_DX_0,A,0.009900990099009901,0.00327449223943342,-1.0457031710368732,0.0066264978595764815,DX
YCDc4pE,UN_DX_0,A,0,0.0012187987817839,-1.052216086007487,-0.0012187987817839,DX
YCDc4pE,ND_PX_0,A,0.5,0.608810896028028,0.8727769869900192,-0.10881089602802796,PX
YCDc4pE,ND_DX_0,A,0.9801980198019802,0.996162176253057,2.0999959298126103,-0.01596415645107685,DX
YCDc4pE,ND_DX_1,A,1,0.996403709255409,2.10076116253788,0.003596290744591002,DX
YCDc4pE,UN_NX_0,A,0,9.21581918668366e-4,-1.0531577381541632,-9.21581918668366e-4,NX
YCDc4pE,ND_NX_1,A,0.4948453608247423,0.567020244861353,0.7403744847578333,-0.07217488403661076,NX
YCDc4pE,PX_DX_0,A,0,0.00474099795114431,-1.0410569398739775,-0.00474099795114431,DX
YCDc4pE,PX_UN_0,A,0.33333333333333337,0.260922186176621,-0.2294153549992305,0.07241114715671237,UN
YCDc4pE,UN_PX_0,A,0.5,0.677094876561881,1.0891165182645535,-0.17709487656188105,PX
YCDc4pE,PX_NX_0,A,0.5,0.487652950331626,0.4889204370756456,0.012347049668374022,NX
YCDc4pE,DX_PX_0,A,0.5,0.165945182940652,-0.5303245902442784,0.33405481705934803,PX
YCDc4pE,ND_NX_0,A,0.5056179775280899,0.510513938328735,0.5613493638766452,-0.004895960800645138,NX
YCDc4pE,ND_UN_0,A,0.33333333333333337,0.298140097897922,-0.11150035482123893,0.03519323543541136,UN
YCDc4pE,PX_PX_0,A,0.2947368421052632,0.170621459008187,-0.5155090600913562,0.12411538309707618,PX
YCDc4pE,NX_UN_0,A,0.3246753246753247,0.308988589159739,-0.07712981144827584,0.015686735515585692,UN
8TwVZuH,PX_DX_0,B,0.12162162162162161,8.23055008221914e-4,-1.05346989432106,0.1207985666133997,DX
8TwVZuH,DX_PX_0,B,0.6915887850467289,0.830825872216942,1.576172066027986,-0.1392370871702131,PX
8TwVZuH,PX_UN_0,B,0.5575221238938054,0.355641726357463,0.07067817740847221,0.2018803975363424,UN
8TwVZuH,PX_PX_0,B,0.2052980132450331,0.00196893060915571,-1.0498394939186988,0.2033290826358774,PX
8TwVZuH,DX_UN_0,B,0.2931034482758621,0.294780776249673,-0.12214346708711334,-0.001677327973810927,UN
8TwVZuH,DX_DX_0,B,0.08411214953271029,0.002742934607284,-1.047387269240955,0.08136921492542629,DX
8TwVZuH,PX_NX_0,B,0.4680851063829787,0.510838894196731,0.5623788996420991,-0.04275378781375233,NX
8TwVZuH,DX_NX_0,B,0.11267605633802817,0.00245986013826071,-1.0482841149940219,0.11021619619976745,NX
8TwVZuH,ND_DX_1,B,0.5342465753424658,0.00143923940274261,-1.0515176788519693,0.5328073359397232,DX
8TwVZuH,NX_DX_0,B,0.06666666666666667,2.48560938107072e-5,-1.055998774120649,0.06664181057285595,DX
8TwVZuH,NX_NX_0,B,0.3181818181818182,1.6590060149611e-4,-1.0555519123172954,0.31801591758032205,NX
8TwVZuH,ND_UN_0,B,0.038834951456310676,0.290411926931663,-0.13598499779868012,-0.25157697547535235,UN
8TwVZuH,NX_PX_0,B,0.0392156862745098,0.00260174599778773,-1.0478345875923591,0.03661394027672207,PX
8TwVZuH,ND_NX_1,B,0.8017241379310345,0.00160360333954488,-1.0509969356737268,0.8001205345914896,NX
8TwVZuH,UN_UN_0,B,0.15625,0.352439130524379,0.06053160897507982,-0.19618913052437897,UN
8TwVZuH,UN_DX_0,B,0.06666666666666667,8.89300045547995e-4,-1.053260014636069,0.06577736662111867,DX
8TwVZuH,ND_PX_1,B,0.3695652173913044,0.769037708322015,1.3804127926107668,-0.39947249093071063,PX
8TwVZuH,UN_PX_0,B,0.2137404580152672,0.00176295835760064,-1.0504920619150078,0.21197749965766655,PX
8TwVZuH,ND_NX_0,B,0.09655172413793105,0.00349071992434132,-1.0450181114425756,0.09306100421358973,NX
8TwVZuH,ND_DX_0,B,0.17088607594936708,0.00123154982878681,-1.052175687725045,0.16965452612058027,DX
8TwVZuH,NX_UN_0,B,0.6416666666666667,0.468095628695246,0.4269582936457947,0.1735710379714207,UN
8TwVZuH,UN_NX_0,B,0.6799999999999999,0.529219184995067,0.6206119356325872,0.1507808150049329,NX
8TwVZuH,ND_PX_0,B,0.11805555555555557,0.00160940447128968,-1.0509785563391785,0.11644615108426588,PX
SCFEMOX,ND_PX_0,B,0,0.00160940447128968,-1.0509785563391785,-0.00160940447128968,PX
SCFEMOX,DX_UN_0,B,0.3333333333333333,0.294780776249673,-0.12214346708711334,0.03855255708366029,UN
SCFEMOX,ND_NX_0,B,0,0.00349071992434132,-1.0450181114425756,-0.00349071992434132,NX
SCFEMOX,NX_PX_0,B,0,0.00260174599778773,-1.0478345875923591,-0.00260174599778773,PX
SCFEMOX,UN_DX_0,B,0,8.89300045547995e-4,-1.053260014636069,-8.89300045547995e-4,DX
SCFEMOX,NX_DX_0,B,0,2.48560938107072e-5,-1.055998774120649,-2.48560938107072e-5,DX
SCFEMOX,ND_DX_1,B,0,0.00143923940274261,-1.0515176788519693,-0.00143923940274261,DX
SCFEMOX,ND_UN_0,B,0.33333333333333337,0.290411926931663,-0.13598499779868012,0.04292140640167036,UN
SCFEMOX,PX_UN_0,B,0.27071823204419887,0.355641726357463,0.07067817740847221,-0.08492349431326413,UN
