1,2,3,trial_num,map,prior,A,B,C,wrong_objective,unique_id,quiz_attempts
0.48,0.48,-1,4,UN_UN_0,goals-621,0.47,0.47,0.47,0,614c86f68018ec28d1550e76,0
0.48,0.48,-1,5,UN_PX_0,goals-333,0.46,0,0.46,0,614c86f68018ec28d1550e76,0
0.72,0.48,0,6,PX_UN_0,goals-216,0.46,0.46,0.46,0,614c86f68018ec28d1550e76,0
1,0,-1,7,DX_UN_0,goals-216,0.46,0.46,0.46,0,614c86f68018ec28d1550e76,0
0.48,0.48,0,8,PX_PX_0,goals-162,0.45,0,0.45,0,614c86f68018ec28d1550e76,0
0.5,0.5,-1,9,UN_UN_0,doors-72,0.46,0.46,0.46,0,614c86f68018ec28d1550e76,0
0.49,0,0.49,10,PX_DX_0,doors-162,0.01,0.01,0.98,0,614c86f68018ec28d1550e76,0
0.48,0.48,0,11,PX_UN_0,doors-621,0.45,0.45,0.45,0,614c86f68018ec28d1550e76,0
0.48,0.48,-1,12,UN_PX_0,doors-54,0.45,0,0.46,0,614c86f68018ec28d1550e76,0
0.48,0.48,-1,13,UN_DX_0,doors-27,0.01,0.01,0.98,0,614c86f68018ec28d1550e76,0
0.49,0.49,0,14,PX_PX_0,doors-333,0.44,0,0.45,0,614c86f68018ec28d1550e76,0
0.5,0.5,-1,15,UN_NX_0,doors-54,0,0.47,0.47,0,614c86f68018ec28d1550e76,0
0.48,0.47,0,16,PX_NX_0,doors-216,0.44,0.44,0,0,614c86f68018ec28d1550e76,0
0.85,0.29,-1,1,DX_UN_0,goals-621,0.95,0.37,0.27,0,5a8d9bd3eea3d300016eb7f9,1
0.7,0.71,0.01,2,NX_PX_0,goals-162,0.32,0.98,0.6,0,5a8d9bd3eea3d300016eb7f9,1
0.49,0.64,-1,3,UN_PX_0,goals-162,0.05,0.96,0.31,0,5a8d9bd3eea3d300016eb7f9,1
0.7,0.69,0.02,4,NX_UN_0,goals-216,0.13,0.05,0.95,0,5a8d9bd3eea3d300016eb7f9,1
0.84,0.43,0.01,5,PX_PX_0,goals-333,0.46,0.46,0.46,0,5a8d9bd3eea3d300016eb7f9,1
0.02,0.98,-1,6,DX_PX_0,goals-333,0.48,0.48,0.48,0,5a8d9bd3eea3d300016eb7f9,1
0.9,0.67,0.01,7,PX_UN_0,goals-621,0.98,0.29,0.08,7,5a8d9bd3eea3d300016eb7f9,1
0.47,0.46,-1,8,UN_UN_0,goals-216,0.32,0.12,0.97,0,5a8d9bd3eea3d300016eb7f9,1
0.05,0.97,0.26,9,PX_PX_0,doors-162,0.43,0.02,0.83,0,5a8d9bd3eea3d300016eb7f9,1
0.13,0.96,-1,10,UN_PX_0,doors-27,0.77,0.02,0.77,0,5a8d9bd3eea3d300016eb7f9,1
0.97,0.32,0.18,11,PX_NX_0,doors-621,0.7,0.72,0.11,0,5a8d9bd3eea3d300016eb7f9,1
0.46,0.46,0.46,12,PX_DX_0,doors-333,0,0.02,0.96,0,5a8d9bd3eea3d300016eb7f9,1
0.8,0.65,-1,13,UN_DX_0,doors-54,0.02,0.02,0.99,0,5a8d9bd3eea3d300016eb7f9,1
0.96,0.07,-1,14,UN_NX_0,doors-72,0.09,0.15,0.89,0,5a8d9bd3eea3d300016eb7f9,1
0.89,0.06,-1,15,UN_UN_0,doors-54,0.47,0.45,0.49,0,5a8d9bd3eea3d300016eb7f9,1
0.3,0.12,0.95,16,PX_UN_0,doors-216,0.46,0.46,0.46,0,5a8d9bd3eea3d300016eb7f9,1
0.49,0.47,0.05,1,NX_PX_0,goals-162,0.01,0.96,0.44,1,61394306124a7ed6606cd0ee,1
0.45,0.46,-1,2,UN_UN_0,goals-216,0.23,0.09,0.96,0,61394306124a7ed6606cd0ee,1
0.39,0.4,-1,3,UN_PX_0,goals-162,0.2,0.76,0.34,0,61394306124a7ed6606cd0ee,1
0.49,0.51,0.01,4,PX_UN_0,goals-621,0.85,0.28,0.07,0,61394306124a7ed6606cd0ee,1
0.02,0.95,-1,5,DX_PX_0,goals-333,0.5,0.48,0.49,0,61394306124a7ed6606cd0ee,1
0.49,0.51,0.04,6,PX_PX_0,goals-333,0.5,0.5,0.49,0,61394306124a7ed6606cd0ee,1
0.51,0.51,0.04,7,NX_UN_0,goals-216,0.36,0.13,0.76,0,61394306124a7ed6606cd0ee,1
0.99,0.05,-1,8,DX_UN_0,goals-621,0.79,0.22,0.08,0,61394306124a7ed6606cd0ee,1
0.51,0.47,-1,9,UN_UN_0,doors-54,0.28,0.57,0.27,0,61394306124a7ed6606cd0ee,1
0.78,0.43,0.03,10,PX_NX_0,doors-621,0.29,0.76,0.19,0,61394306124a7ed6606cd0ee,1
0.96,0.16,0.04,11,PX_UN_0,doors-216,0.46,0.32,0.59,0,61394306124a7ed6606cd0ee,1
0.06,0.02,0.97,12,PX_DX_0,doors-333,0.32,0.54,0.55,0,61394306124a7ed6606cd0ee,1
0.15,0.72,0.45,13,PX_PX_0,doors-162,0.68,0.2,0.58,0,61394306124a7ed6606cd0ee,1
0.81,0.13,-1,14,UN_NX_0,doors-72,0.51,0.66,0.89,0,61394306124a7ed6606cd0ee,1
0.49,0.49,-1,15,UN_DX_0,doors-54,0.32,0.37,0.67,0,61394306124a7ed6606cd0ee,1
0.27,0.68,-1,16,UN_PX_0,doors-27,0.69,0.06,0.73,0,61394306124a7ed6606cd0ee,1
0.68,0.62,0,1,NX_UN_0,goals-216,0.88,0.51,0.14,0,614790db9ffe59756826e379,0
0.02,0.98,-1,2,DX_PX_0,goals-333,0.77,0.48,0,0,614790db9ffe59756826e379,0
0.91,0.24,0.05,3,PX_UN_0,goals-621,0.07,0.87,0.08,4,614790db9ffe59756826e379,0
0.53,0.76,0.03,4,PX_PX_0,goals-333,0.08,0.1,0.92,0,614790db9ffe59756826e379,0
0.99,0.03,-1,5,DX_UN_0,goals-621,0.41,0.42,0.67,0,614790db9ffe59756826e379,0
0.46,0.47,-1,6,UN_PX_0,goals-162,0.6,0.02,0.63,0,614790db9ffe59756826e379,0
0.55,0.55,0.06,7,NX_PX_0,goals-162,0.64,0.01,0.67,0,614790db9ffe59756826e379,0
0.47,0.48,-1,8,UN_UN_0,goals-216,0.63,0.64,0.11,0,614790db9ffe59756826e379,0
0.71,0.36,-1,9,UN_PX_0,doors-27,0.52,0.03,0.52,0,614790db9ffe59756826e379,0
0.42,0.65,0.02,10,PX_NX_0,doors-621,0.47,0.47,0.02,0,614790db9ffe59756826e379,0
0.39,0.59,-1,11,UN_NX_0,doors-72,0.03,0.72,0.29,0,614790db9ffe59756826e379,0
0.21,0.78,-1,12,UN_UN_0,doors-54,0.51,0.51,0.53,0,614790db9ffe59756826e379,0
0.23,0.8,-1,13,UN_DX_0,doors-54,0.02,0.01,0.98,0,614790db9ffe59756826e379,0
0.67,0.67,0.02,14,PX_UN_0,doors-216,0.51,0.52,0.53,1,614790db9ffe59756826e379,0
0.67,0.11,0.71,15,PX_PX_0,doors-162,0.63,0.07,0.63,0,614790db9ffe59756826e379,0
0.13,0.11,0.79,16,PX_DX_0,doors-333,0.13,0.13,0.81,0,614790db9ffe59756826e379,0
0.5,0.49,-1,1,UN_PX_0,goals-216,0.33,0.02,0.91,0,60479db33ca39f034e5e2fbb,0
0.49,0.49,0,2,NX_PX_0,goals-216,0.4,0.02,0.78,0,60479db33ca39f034e5e2fbb,0
0.8,0.26,0.06,3,PX_UN_0,goals-162,0.21,0.9,0.54,0,60479db33ca39f034e5e2fbb,0
0.01,0.98,-1,4,DX_PX_0,goals-621,0.8,0.61,0.05,0,60479db33ca39f034e5e2fbb,0
0.5,0.48,-1,5,UN_UN_0,goals-333,0.5,0.51,0.52,0,60479db33ca39f034e5e2fbb,0
0.5,0.5,0.01,6,NX_UN_0,goals-333,0.51,0.52,0.52,0,60479db33ca39f034e5e2fbb,0
1,0.01,-1,7,DX_UN_0,goals-162,0.43,0.83,0.43,0,60479db33ca39f034e5e2fbb,0
0.18,0.79,0.02,8,PX_PX_0,goals-621,0.76,0.05,0.3,0,60479db33ca39f034e5e2fbb,0
0.49,0.49,0.48,9,PX_PX_0,doors-216,0.1,0.02,0.78,0,60479db33ca39f034e5e2fbb,0
0.49,0.49,0.01,10,PX_NX_0,doors-162,0.54,0.56,0.02,0,60479db33ca39f034e5e2fbb,0
0.52,0.1,0.01,11,PX_UN_0,doors-333,0.47,0.47,0.48,0,60479db33ca39f034e5e2fbb,0
0.51,0.49,-1,12,UN_UN_0,doors-54,0.52,0.51,0.5,0,60479db33ca39f034e5e2fbb,0
0.5,0.08,0.5,13,PX_DX_0,doors-621,0.12,0.11,0.87,0,60479db33ca39f034e5e2fbb,0
0.52,0.52,-1,14,UN_NX_0,doors-27,0.04,0.54,0.53,0,60479db33ca39f034e5e2fbb,0
0.5,0.49,-1,15,UN_DX_0,doors-72,0.1,0.1,0.88,0,60479db33ca39f034e5e2fbb,0
0.55,0.55,-1,16,UN_PX_0,doors-54,0.74,0.01,0.75,0,60479db33ca39f034e5e2fbb,0
0.46,0.46,-1,1,UN_PX_0,goals-333,0.69,0.1,0.69,0,614ba2726bd7fd445dd1d190,0
1,0.01,0.02,2,PX_UN_0,goals-216,0.2,0,0.92,0,614ba2726bd7fd445dd1d190,0
0.8,0.58,0,3,NX_PX_0,goals-333,0.66,0,0.69,0,614ba2726bd7fd445dd1d190,0
0.97,0.01,-1,4,DX_UN_0,goals-216,0.29,0.31,0.79,0,614ba2726bd7fd445dd1d190,0
0.58,0.58,0.01,5,NX_UN_0,goals-621,0.73,0.42,0,0,614ba2726bd7fd445dd1d190,0
0.4,0.72,0,6,PX_PX_0,goals-162,0,0.68,0.37,0,614ba2726bd7fd445dd1d190,0
0.02,0.97,-1,7,DX_PX_0,goals-162,0.18,0.94,0.02,0,614ba2726bd7fd445dd1d190,0
0.48,0.47,-1,8,UN_UN_0,goals-621,0.72,0.24,0.08,0,614ba2726bd7fd445dd1d190,0
0.35,0.06,0.75,9,PX_DX_0,doors-162,0.09,0.07,0.97,0,614ba2726bd7fd445dd1d190,0
0.67,0.67,-1,10,UN_PX_0,doors-54,0.69,0.07,0.73,0,614ba2726bd7fd445dd1d190,0
0.16,0.82,0.17,11,PX_PX_0,doors-333,0.62,0.08,0.68,0,614ba2726bd7fd445dd1d190,0
0.95,0.21,0.23,12,PX_UN_0,doors-621,0.51,0.53,0.53,0,614ba2726bd7fd445dd1d190,0
0.66,0.64,-1,13,UN_NX_0,doors-54,0.02,0.77,0.78,0,614ba2726bd7fd445dd1d190,0
0.79,0.6,0.02,14,PX_NX_0,doors-216,0.82,0.81,0.27,0,614ba2726bd7fd445dd1d190,0
0.74,0.73,-1,15,UN_UN_0,doors-72,0.63,0.63,0.66,0,614ba2726bd7fd445dd1d190,0
0.72,0.72,-1,16,UN_DX_0,doors-27,0.08,0.07,0.95,0,614ba2726bd7fd445dd1d190,0
0.01,0.96,-1,1,DX_UN_0,goals-162,0,0.97,0.59,0,5c5a5234819b0c0001704f23,1
0.42,0.44,-1,2,UN_PX_0,goals-216,0.47,0,0.98,0,5c5a5234819b0c0001704f23,1
0.7,0.47,0,3,NX_UN_0,goals-333,0.48,0.45,0.44,0,5c5a5234819b0c0001704f23,1
0.44,0.44,-1,4,UN_UN_0,goals-333,0.49,0.5,0.47,0,5c5a5234819b0c0001704f23,1
0.49,0.75,0.03,5,NX_PX_0,goals-216,0.2,0,0.99,0,5c5a5234819b0c0001704f23,1
0.82,0.43,0.02,6,PX_UN_0,goals-162,0.01,0.96,0.2,0,5c5a5234819b0c0001704f23,1
0.63,0.98,0.02,7,PX_PX_0,goals-621,0.98,0.26,0.03,0,5c5a5234819b0c0001704f23,1
0.01,0.98,-1,8,DX_PX_0,goals-621,0.98,0,0.03,0,5c5a5234819b0c0001704f23,1
0.76,0.59,-1,9,UN_UN_0,doors-54,0.46,0.79,0.46,0,5c5a5234819b0c0001704f23,1
0.14,0.98,0.28,10,PX_NX_0,doors-162,0.46,0.16,0.69,0,5c5a5234819b0c0001704f23,1
0.72,0.55,-1,11,UN_PX_0,doors-54,0.82,0.42,0.77,0,5c5a5234819b0c0001704f23,1
0.99,0.27,0.17,12,PX_DX_0,doors-621,0.23,0.27,0.95,0,5c5a5234819b0c0001704f23,1
0.98,0.18,-1,13,UN_DX_0,doors-72,0.21,0.21,0.97,0,5c5a5234819b0c0001704f23,1
0.47,0.46,0.47,14,PX_UN_0,doors-333,0.28,0.74,0.27,2,5c5a5234819b0c0001704f23,1
0.11,0.84,-1,15,UN_NX_0,doors-27,0.07,0.87,0.44,0,5c5a5234819b0c0001704f23,1
0.1,0.34,0.91,16,PX_PX_0,doors-216,0.12,0.76,0.63,0,5c5a5234819b0c0001704f23,1
0.91,0.09,-1,1,DX_UN_0,goals-621,0.94,0.51,0.19,0,60fe5b1cd6a199bc48d6b8fc,0
0.51,0.5,-1,2,UN_UN_0,goals-216,0.24,0.09,0.84,0,60fe5b1cd6a199bc48d6b8fc,0
0.76,0.73,0,3,NX_UN_0,goals-216,0.22,0.08,0.76,0,60fe5b1cd6a199bc48d6b8fc,0
0.54,0.72,0.32,4,PX_PX_0,goals-333,0.15,0.25,0.62,0,60fe5b1cd6a199bc48d6b8fc,0
0.31,0.46,0.54,5,NX_PX_0,goals-162,0.16,0.67,0.57,0,60fe5b1cd6a199bc48d6b8fc,0
0.73,0.53,0.13,6,PX_UN_0,goals-621,0.66,0.42,0.2,0,60fe5b1cd6a199bc48d6b8fc,0
0.13,0.67,-1,7,DX_PX_0,goals-333,0.47,0.67,0.29,0,60fe5b1cd6a199bc48d6b8fc,0
0.56,0.52,-1,8,UN_PX_0,goals-162,0.51,0.5,0.62,0,60fe5b1cd6a199bc48d6b8fc,0
0.63,0.4,0.12,9,PX_NX_0,doors-621,0.65,0.66,0.42,0,60fe5b1cd6a199bc48d6b8fc,0
0.58,0.47,-1,10,UN_NX_0,doors-72,0.29,0.46,0.69,0,60fe5b1cd6a199bc48d6b8fc,0
0.48,0.34,0.65,11,PX_DX_0,doors-333,0.35,0.35,0.73,0,60fe5b1cd6a199bc48d6b8fc,0
0.67,0.33,0.52,12,PX_UN_0,doors-216,0.47,0.57,0.25,1,60fe5b1cd6a199bc48d6b8fc,0
0.68,0.52,-1,13,UN_DX_0,doors-54,0.32,0.31,0.74,0,60fe5b1cd6a199bc48d6b8fc,0
0.56,0.55,-1,14,UN_PX_0,doors-27,0.63,0.19,0.65,0,60fe5b1cd6a199bc48d6b8fc,0
0.14,0.65,0.43,15,PX_PX_0,doors-162,0.47,0.19,0.68,0,60fe5b1cd6a199bc48d6b8fc,0
0.6,0.5,-1,16,UN_UN_0,doors-54,0.56,0.56,0.55,0,60fe5b1cd6a199bc48d6b8fc,0
0.97,0.01,-1,1,DX_UN_0,goals-621,1,0.47,0.03,0,614be4cfe29d60d49f93389c,0
0,1,0.48,2,PX_PX_0,goals-333,0.52,0.5,1,0,614be4cfe29d60d49f93389c,0
1,1,1,3,PX_UN_0,goals-621,0.53,0.52,0.53,0,614be4cfe29d60d49f93389c,0
1,0.51,-1,4,UN_UN_0,goals-216,0.5,0.47,1,0,614be4cfe29d60d49f93389c,0
0.49,0.98,1,5,NX_PX_0,goals-162,0.01,1,0.52,0,614be4cfe29d60d49f93389c,0
0.52,0.53,0.52,6,NX_UN_0,goals-216,0.22,0.25,1,0,614be4cfe29d60d49f93389c,0
0.73,0.74,-1,7,UN_PX_0,goals-162,0.79,0.78,0.8,0,614be4cfe29d60d49f93389c,0
1,0.96,-1,8,DX_PX_0,goals-333,1,1,1,0,614be4cfe29d60d49f93389c,0
1,1,1,9,PX_NX_0,doors-621,1,1,0,0,614be4cfe29d60d49f93389c,0
1,1,1,10,PX_PX_0,doors-162,1,0,1,0,614be4cfe29d60d49f93389c,0
1,1,0.97,11,PX_DX_0,doors-333,0,0,1,0,614be4cfe29d60d49f93389c,0
1,1,-1,12,UN_NX_0,doors-72,0,0.51,0.53,0,614be4cfe29d60d49f93389c,0
1,1,-1,13,UN_UN_0,doors-54,1,1,1,0,614be4cfe29d60d49f93389c,0
1,1,-1,14,UN_DX_0,doors-54,0,0,1,0,614be4cfe29d60d49f93389c,0
1,1,1,15,PX_UN_0,doors-216,1,1,1,0,614be4cfe29d60d49f93389c,0
1,1,-1,16,UN_PX_0,doors-27,1,0,1,0,614be4cfe29d60d49f93389c,0
0.43,0.4,0.43,1,PX_PX_0,goals-621,0.8,0.27,0.11,0,58bdce137b1cda00019b4f0c,1
0.51,0.51,-1,2,UN_UN_0,goals-333,0.49,0.49,0.5,0,58bdce137b1cda00019b4f0c,1
0.16,0.77,-1,3,DX_PX_0,goals-621,0.82,0.12,0.07,0,58bdce137b1cda00019b4f0c,1
0.5,0.5,-1,4,UN_PX_0,goals-216,0.25,0.12,0.78,0,58bdce137b1cda00019b4f0c,1
0.77,0.13,-1,5,DX_UN_0,goals-162,0.05,0.86,0.1,0,58bdce137b1cda00019b4f0c,1
0.36,0.61,0.08,6,NX_PX_0,goals-216,0.1,0.05,0.87,0,58bdce137b1cda00019b4f0c,1
0.67,0.4,0.12,7,PX_UN_0,goals-162,0.05,0.8,0.08,0,58bdce137b1cda00019b4f0c,1
0.35,0.36,0.11,8,NX_UN_0,goals-333,0.49,0.5,0.5,0,58bdce137b1cda00019b4f0c,1
0.62,0.45,-1,9,UN_UN_0,doors-54,0.5,0.48,0.49,0,58bdce137b1cda00019b4f0c,1
0.59,0.43,-1,10,UN_PX_0,doors-54,0.46,0.17,0.42,0,58bdce137b1cda00019b4f0c,1
0.79,0.08,0.06,11,PX_DX_0,doors-621,0.31,0.27,0.54,0,58bdce137b1cda00019b4f0c,1
0.08,0.06,0.8,12,PX_PX_0,doors-216,0.22,0.36,0.37,0,58bdce137b1cda00019b4f0c,1
0.51,0.5,0.5,13,PX_UN_0,doors-333,0.49,0.48,0.5,0,58bdce137b1cda00019b4f0c,1
0.07,0.89,0.1,14,PX_NX_0,doors-162,0.47,0.47,0.15,0,58bdce137b1cda00019b4f0c,1
0.82,0.05,-1,15,UN_DX_0,doors-72,0.28,0.18,0.76,0,58bdce137b1cda00019b4f0c,1
0.06,0.88,-1,16,UN_NX_0,doors-27,0.06,0.83,0.13,0,58bdce137b1cda00019b4f0c,1
0.04,0.95,-1,1,DX_PX_0,goals-621,1,0.32,0.03,0,614c4c4d0f361bff15cd5746,0
0.05,0.98,-1,2,UN_PX_0,goals-216,0.19,0.03,0.97,0,614c4c4d0f361bff15cd5746,0
0.98,0.03,0.03,3,NX_UN_0,goals-333,0.4,0.68,0.41,0,614c4c4d0f361bff15cd5746,0
0,0.98,0.05,4,PX_PX_0,goals-621,0.98,0.36,0,0,614c4c4d0f361bff15cd5746,0
0.96,0.51,0.02,5,PX_UN_0,goals-162,0.01,0.96,0.55,0,614c4c4d0f361bff15cd5746,0
0.97,0.97,0.02,6,NX_PX_0,goals-216,0.3,0.03,0.98,0,614c4c4d0f361bff15cd5746,0
0.97,0.02,-1,7,DX_UN_0,goals-162,0.02,0.95,0.44,0,614c4c4d0f361bff15cd5746,0
0.02,0.99,-1,8,UN_UN_0,goals-333,0.96,0.03,0.01,0,614c4c4d0f361bff15cd5746,0
0.99,0.05,0.04,9,PX_DX_0,doors-621,0.06,0.03,0.98,0,614c4c4d0f361bff15cd5746,0
0.96,0.04,0.05,10,PX_PX_0,doors-216,0.95,0.04,0.01,0,614c4c4d0f361bff15cd5746,0
0.03,0.97,-1,11,UN_NX_0,doors-27,0.02,0.94,0.05,0,614c4c4d0f361bff15cd5746,0
0,0.95,0.03,12,PX_NX_0,doors-162,0.97,0.02,0.04,0,614c4c4d0f361bff15cd5746,0
0.03,0.99,-1,13,UN_PX_0,doors-54,0.97,0.02,0,0,614c4c4d0f361bff15cd5746,0
0.05,0.98,0.02,14,PX_UN_0,doors-333,0.04,0.94,0.04,0,614c4c4d0f361bff15cd5746,0
0.94,0.06,-1,15,UN_UN_0,doors-54,0.05,0.03,0.95,0,614c4c4d0f361bff15cd5746,0
0.97,0.03,-1,16,UN_DX_0,doors-72,0.03,0.05,0.95,0,614c4c4d0f361bff15cd5746,0
0.04,0.96,-1,1,DX_PX_0,goals-162,0.03,0.98,0,0,5eb341797b27a014004a187f,1
0.96,0.01,-1,2,DX_UN_0,goals-216,0.01,0,0.98,0,5eb341797b27a014004a187f,1
0.98,0.02,0,3,PX_PX_0,goals-162,0.01,0,0.98,0,5eb341797b27a014004a187f,1
0.49,0.48,-1,4,UN_UN_0,goals-621,0.98,0.01,0.01,0,5eb341797b27a014004a187f,1
0.98,0.05,-1,5,UN_PX_0,goals-333,0.49,0.01,0.5,0,5eb341797b27a014004a187f,1
0.48,0.49,0.02,6,PX_UN_0,goals-216,0.01,0.02,1,0,5eb341797b27a014004a187f,1
0.46,0.48,0.01,7,NX_PX_0,goals-333,0.5,0.02,0.49,0,5eb341797b27a014004a187f,1
0.99,0.02,0.02,8,NX_UN_0,goals-621,0.99,0.02,0.02,0,5eb341797b27a014004a187f,1
0.52,0.53,-1,9,UN_UN_0,doors-72,0.46,0.47,0.48,0,5eb341797b27a014004a187f,1
0.53,0.52,0,10,PX_UN_0,doors-621,0.01,0.52,0.52,0,5eb341797b27a014004a187f,1
0.01,0.01,1,11,PX_DX_0,doors-162,0.01,0.02,1,0,5eb341797b27a014004a187f,1
0.98,0.02,0.02,12,PX_NX_0,doors-216,0.56,0.55,0.01,0,5eb341797b27a014004a187f,1
0.49,0.48,-1,13,UN_DX_0,doors-27,0.01,0.02,0.98,0,5eb341797b27a014004a187f,1
0.5,0.49,0.02,14,PX_PX_0,doors-333,0.49,0,0.49,0,5eb341797b27a014004a187f,1
0.48,0.46,-1,15,UN_PX_0,doors-54,0.52,0.01,0.52,0,5eb341797b27a014004a187f,1
0.45,0.45,-1,16,UN_NX_0,doors-54,0,0.49,0.49,0,5eb341797b27a014004a187f,1
0.43,0.63,-1,1,DX_PX_0,goals-216,0.07,0.01,0.99,0,5ed439490d3b490dff836401,1
0.71,0.36,0,2,NX_PX_0,goals-621,0.82,0.07,0.02,0,5ed439490d3b490dff836401,1
0.48,0.49,-1,3,UN_PX_0,goals-621,0.9,0.21,0.16,0,5ed439490d3b490dff836401,1
0.49,0.49,0.12,4,PX_UN_0,goals-333,0.47,0.46,0.45,0,5ed439490d3b490dff836401,1
0.79,0.17,-1,5,DX_UN_0,goals-333,0.49,0.49,0.49,0,5ed439490d3b490dff836401,1
0.55,0.69,0.05,6,PX_PX_0,goals-216,0.28,0.08,0.93,0,5ed439490d3b490dff836401,1
0.78,0.65,0.04,7,NX_UN_0,goals-162,0.11,0.88,0.25,0,5ed439490d3b490dff836401,1
0.45,0.45,-1,8,UN_UN_0,goals-162,0.18,0.86,0.17,0,5ed439490d3b490dff836401,1
0.65,0.43,-1,9,UN_DX_0,doors-54,0.2,0.2,0.71,0,5ed439490d3b490dff836401,1
0.27,0.74,-1,10,UN_UN_0,doors-27,0.51,0.51,0.51,0,5ed439490d3b490dff836401,1
0.52,0.51,0.02,11,PX_NX_0,doors-333,0.49,0.5,0.1,0,5ed439490d3b490dff836401,1
0.56,0.73,0.01,12,PX_UN_0,doors-162,0.51,0.51,0.51,0,5ed439490d3b490dff836401,1
0.69,0.48,0.08,13,PX_PX_0,doors-621,0.04,0.21,0.88,0,5ed439490d3b490dff836401,1
0.5,0.5,-1,14,UN_NX_0,doors-54,0.05,0.46,0.84,0,5ed439490d3b490dff836401,1
0.24,0,0.89,15,PX_DX_0,doors-216,0.02,0.04,0.96,0,5ed439490d3b490dff836401,1
0.69,0.46,-1,16,UN_PX_0,doors-72,0.49,0.03,0.48,0,5ed439490d3b490dff836401,1
0.51,0.71,0.17,1,PX_PX_0,goals-333,0.54,0.27,0.84,0,60acfd2fa085c9dfdb5b6fba,0
0.76,0.7,0.15,2,NX_PX_0,goals-162,0.73,0.11,0.8,0,60acfd2fa085c9dfdb5b6fba,0
0.5,0.79,-1,3,DX_PX_0,goals-333,0.37,0.73,0.14,0,60acfd2fa085c9dfdb5b6fba,0
0.52,0.51,-1,4,UN_UN_0,goals-216,0.5,0.29,0.73,0,60acfd2fa085c9dfdb5b6fba,0
0.39,0.54,-1,5,UN_PX_0,goals-162,0.81,0.03,0.69,0,60acfd2fa085c9dfdb5b6fba,0
0.85,0.1,-1,6,DX_UN_0,goals-621,0.61,0.5,0.5,0,60acfd2fa085c9dfdb5b6fba,0
0.63,0.63,0.02,7,NX_UN_0,goals-216,0.48,0.37,0.44,0,60acfd2fa085c9dfdb5b6fba,0
0.84,0.73,0.11,8,PX_UN_0,goals-621,0.62,0.58,0.5,0,60acfd2fa085c9dfdb5b6fba,0
0.15,0.74,0.14,9,PX_PX_0,doors-162,0.69,0.06,0.71,0,60acfd2fa085c9dfdb5b6fba,0
0.68,0.25,-1,10,UN_NX_0,doors-72,0.22,0.09,0.73,0,60acfd2fa085c9dfdb5b6fba,0
0.5,0.47,-1,11,UN_UN_0,doors-54,0.51,0.51,0.5,0,60acfd2fa085c9dfdb5b6fba,0
0.41,0.14,0.84,12,PX_DX_0,doors-333,0.19,0.18,0.81,0,60acfd2fa085c9dfdb5b6fba,0
0.31,0.68,-1,13,UN_PX_0,doors-27,0.73,0.1,0.55,0,60acfd2fa085c9dfdb5b6fba,0
0.8,0.62,0.15,14,PX_UN_0,doors-216,0.47,0.47,0.49,0,60acfd2fa085c9dfdb5b6fba,0
0.58,0.67,-1,15,UN_DX_0,doors-54,0.1,0.09,0.88,0,60acfd2fa085c9dfdb5b6fba,0
0.63,0.63,0.14,16,PX_NX_0,doors-621,0.64,0.66,0,0,60acfd2fa085c9dfdb5b6fba,0
0.72,0.46,0.01,1,PX_UN_0,goals-621,0.56,0.47,0.47,1,5d75dff2b0b21000167a7336,1
0.51,0.51,0.51,2,PX_PX_0,goals-333,0.51,0.52,0.53,0,5d75dff2b0b21000167a7336,1
0.31,0.72,-1,3,DX_PX_0,goals-333,0.48,0.5,0.52,0,5d75dff2b0b21000167a7336,1
0.53,0.53,-1,4,UN_UN_0,goals-216,0.41,0.34,0.64,0,5d75dff2b0b21000167a7336,1
0.5,0.51,-1,5,UN_PX_0,goals-162,0.52,0.01,0.56,0,5d75dff2b0b21000167a7336,1
0.49,0.99,0.01,6,NX_PX_0,goals-162,0.41,0.03,0.65,0,5d75dff2b0b21000167a7336,1
0.25,0.26,0.01,7,NX_UN_0,goals-216,0.02,0.49,0.5,1,5d75dff2b0b21000167a7336,1
0.98,0.02,-1,8,DX_UN_0,goals-621,0.69,0.47,0.51,0,5d75dff2b0b21000167a7336,1
0.28,0.48,0.59,9,PX_UN_0,doors-216,0.02,0.71,0.02,0,5d75dff2b0b21000167a7336,1
0.58,0.44,-1,10,UN_DX_0,doors-54,0.01,0.01,0.98,0,5d75dff2b0b21000167a7336,1
0.55,0.41,-1,11,UN_UN_0,doors-54,0.57,0.39,0.26,0,5d75dff2b0b21000167a7336,1
0.73,0.28,-1,12,UN_NX_0,doors-72,0.17,0.5,0.51,0,5d75dff2b0b21000167a7336,1
0.28,0.8,-1,13,UN_PX_0,doors-27,0.5,0.03,0.53,0,5d75dff2b0b21000167a7336,1
0.49,0.5,0.51,14,PX_DX_0,doors-333,0.47,0.49,0.51,0,5d75dff2b0b21000167a7336,1
0.37,0.72,0.36,15,PX_PX_0,doors-162,0.3,0.02,0.7,0,5d75dff2b0b21000167a7336,1
0.71,0.38,0.02,16,PX_NX_0,doors-621,0.48,0.5,0.1,0,5d75dff2b0b21000167a7336,1
0.66,0.54,-1,1,UN_PX_0,goals-621,0.38,0.3,0.6,2,6146399eb44e49be6b7a5f77,1
0.41,0.66,-1,2,DX_PX_0,goals-216,0.48,0.36,0.64,0,6146399eb44e49be6b7a5f77,1
