1,2,3,trial_num,map,prior,A,B,C,wrong_objective,unique_id,quiz_attempts
0.26,0.44,0.07,16,NX_PX_0,goals-621,0.81,0.13,0.09,0,612855e8ed6080b01a10ed54,0
0.23,0.82,0.44,1,PX_DX_0,doors-162,0.22,0.46,0.89,0,6108c5822438aa3dc5c6e152,0
0.8,0.46,-1,2,UN_NX_0,doors-54,0.13,0.86,0.45,0,6108c5822438aa3dc5c6e152,0
0.43,0.12,0.83,3,PX_NX_0,doors-216,0.14,0.98,0.2,0,6108c5822438aa3dc5c6e152,0
0.71,0.45,-1,4,UN_PX_0,doors-54,0.54,0.02,0.53,0,6108c5822438aa3dc5c6e152,0
0.74,0.46,-1,5,UN_UN_0,doors-72,0.45,0.48,0.49,0,6108c5822438aa3dc5c6e152,0
0.42,0.39,0.4,6,PX_PX_0,doors-333,0.49,0.51,0.52,0,6108c5822438aa3dc5c6e152,0
0.45,0.79,-1,7,UN_DX_0,doors-27,0.03,0.03,0.96,0,6108c5822438aa3dc5c6e152,0
0.47,0.47,0.01,8,PX_UN_0,doors-621,0.45,0.47,0.47,0,6108c5822438aa3dc5c6e152,0
0.97,0.01,-1,9,DX_UN_0,goals-216,0.5,0.49,0.81,0,6108c5822438aa3dc5c6e152,0
0.48,0.46,0.03,10,NX_PX_0,goals-333,0.49,0.52,0.53,0,6108c5822438aa3dc5c6e152,0
0.48,0.48,-1,11,UN_PX_0,goals-333,0.47,0.03,0.48,0,6108c5822438aa3dc5c6e152,0
0.46,0.47,0,12,NX_UN_0,goals-621,0.86,0.47,0.13,0,6108c5822438aa3dc5c6e152,0
0.46,0.45,0.03,13,PX_UN_0,goals-216,0.46,0.23,0.82,0,6108c5822438aa3dc5c6e152,0
0.49,0.51,-1,14,UN_UN_0,goals-621,0.82,0.49,0.18,0,6108c5822438aa3dc5c6e152,0
0.47,0.46,0.04,15,PX_PX_0,goals-162,0.48,0.01,0.74,0,6108c5822438aa3dc5c6e152,0
0.03,0.94,-1,16,DX_PX_0,goals-162,0.47,0.84,0.03,0,6108c5822438aa3dc5c6e152,0
0.69,0.15,0.18,1,PX_PX_0,doors-621,0.41,0.37,0.7,0,5f1b2a0146ce431186055813,1
0.23,0.67,-1,2,UN_UN_0,doors-27,0.25,0.3,0.76,0,5f1b2a0146ce431186055813,1
0.2,0.2,0.72,3,PX_DX_0,doors-216,0.93,0.28,0.25,0,5f1b2a0146ce431186055813,1
0.26,0.67,0.35,4,PX_UN_0,doors-162,0.24,0.77,0.2,0,5f1b2a0146ce431186055813,1
0.42,0.43,-1,5,UN_DX_0,doors-54,0.26,0.37,0.73,0,5f1b2a0146ce431186055813,1
0.46,0.4,-1,6,UN_NX_0,doors-54,0.2,0.34,0.68,0,5f1b2a0146ce431186055813,1
0.58,0.33,-1,7,UN_PX_0,doors-72,0.64,0.09,0.59,0,5f1b2a0146ce431186055813,1
0.49,0.58,0.24,8,PX_NX_0,doors-333,0.61,0.56,0.24,0,5f1b2a0146ce431186055813,1
0.72,0.63,0.1,9,NX_UN_0,goals-162,0.22,0.63,0.23,0,5f1b2a0146ce431186055813,1
0.12,0.97,-1,10,DX_PX_0,goals-216,0.33,0.37,0.81,0,5f1b2a0146ce431186055813,1
0.61,0.55,-1,11,UN_UN_0,goals-162,0.29,0.76,0.28,0,5f1b2a0146ce431186055813,1
0.73,0.69,0.35,12,PX_PX_0,goals-216,0.13,0.18,0.59,0,5f1b2a0146ce431186055813,1
0.97,0.02,-1,13,DX_UN_0,goals-333,0.48,0.5,0.49,0,5f1b2a0146ce431186055813,1
0.74,0.69,0.07,14,NX_PX_0,goals-621,0.72,0.13,0.07,0,5f1b2a0146ce431186055813,1
0.66,0.6,-1,15,UN_PX_0,goals-621,0.71,0.49,0.41,0,5f1b2a0146ce431186055813,1
0.96,0.06,0.07,16,PX_UN_0,goals-333,0.31,0.25,0.84,1,5f1b2a0146ce431186055813,1
0.9,0.23,0.05,1,PX_DX_0,doors-621,0.13,0.14,0.85,0,6101930ddd5330f83b898c61,1
0.05,0.8,0.14,2,PX_NX_0,doors-162,0.57,0.57,0,0,6101930ddd5330f83b898c61,1
0.57,0.56,0.11,3,PX_PX_0,doors-216,0.07,0.09,0.75,0,6101930ddd5330f83b898c61,1
0.69,0.64,-1,4,UN_UN_0,doors-54,0.6,0.6,0.6,0,6101930ddd5330f83b898c61,1
0.37,0.77,-1,5,UN_NX_0,doors-27,0,0.72,0.46,0,6101930ddd5330f83b898c61,1
0.71,0.45,-1,6,UN_DX_0,doors-72,0,0,1,0,6101930ddd5330f83b898c61,1
0.51,0.51,0.51,7,PX_UN_0,doors-333,0.5,0.49,0.37,0,6101930ddd5330f83b898c61,1
0.65,0.5,-1,8,UN_PX_0,doors-54,0.64,0.05,0.57,0,6101930ddd5330f83b898c61,1
0.6,0.59,-1,9,UN_UN_0,goals-333,0.58,0.58,0.58,0,6101930ddd5330f83b898c61,1
0.1,0.62,-1,10,DX_PX_0,goals-621,0.73,0.42,0.05,0,6101930ddd5330f83b898c61,1
0.59,0.59,0.04,11,NX_UN_0,goals-333,0.52,0.51,0.52,0,6101930ddd5330f83b898c61,1
0.5,0.5,-1,12,UN_PX_0,goals-216,0.27,0.12,0.74,0,6101930ddd5330f83b898c61,1
0.87,0.04,-1,13,DX_UN_0,goals-162,0.07,0.87,0.19,0,6101930ddd5330f83b898c61,1
0.18,0.79,0.06,14,PX_PX_0,goals-621,0.88,0.16,0.05,0,6101930ddd5330f83b898c61,1
0.75,0.65,0.04,15,PX_UN_0,goals-162,0.07,0.9,0.23,0,6101930ddd5330f83b898c61,1
0.58,0.57,0.06,16,NX_PX_0,goals-216,0.18,0.07,0.82,0,6101930ddd5330f83b898c61,1
0.5,0.91,-1,1,UN_UN_0,doors-27,0.01,0.46,0.81,0,5de6eca0a91be366cbb5ffe2,0
0.11,0.04,0.98,2,PX_DX_0,doors-216,0.33,0.02,0.98,0,5de6eca0a91be366cbb5ffe2,0
0.87,0.02,0.06,3,PX_PX_0,doors-621,0.51,0.02,0.82,0,5de6eca0a91be366cbb5ffe2,0
0.77,0.48,0.15,4,PX_UN_0,doors-162,0.25,0.86,0.78,0,5de6eca0a91be366cbb5ffe2,0
0.47,0.9,-1,5,UN_DX_0,doors-54,0.01,0.31,0.96,0,5de6eca0a91be366cbb5ffe2,0
0.5,0.58,-1,6,UN_NX_0,doors-54,0.03,0.71,0.54,0,5de6eca0a91be366cbb5ffe2,0
0.79,0.64,-1,7,UN_PX_0,doors-72,0.94,0.24,0.44,0,5de6eca0a91be366cbb5ffe2,0
0.87,0.71,0.43,8,PX_NX_0,doors-333,0.62,0.63,0.5,0,5de6eca0a91be366cbb5ffe2,0
0.91,0.73,0.01,9,PX_UN_0,goals-333,0.19,0.51,0.85,1,5de6eca0a91be366cbb5ffe2,0
0.61,0.59,0.62,10,NX_PX_0,goals-621,0.84,0.02,0.57,0,5de6eca0a91be366cbb5ffe2,0
0.83,0.3,-1,11,DX_UN_0,goals-333,0.54,0.73,0.65,0,5de6eca0a91be366cbb5ffe2,0
0.82,0.64,-1,12,UN_UN_0,goals-162,0.07,0.81,0.27,0,5de6eca0a91be366cbb5ffe2,0
0.73,0.62,-1,13,UN_PX_0,goals-621,0.79,0.25,0.04,0,5de6eca0a91be366cbb5ffe2,0
0.98,0.47,0.01,14,NX_UN_0,goals-162,0.04,0.9,0.09,0,5de6eca0a91be366cbb5ffe2,0
0.89,0.56,-1,15,DX_PX_0,goals-216,0.5,0.16,0.72,0,5de6eca0a91be366cbb5ffe2,0
0.68,0.58,0.37,16,PX_PX_0,goals-216,0.55,0.15,0.79,0,5de6eca0a91be366cbb5ffe2,0
1,0,-1,1,UN_NX_0,doors-54,0,0.18,1,0,6027133ace71f915f9a03b25,1
0.92,0.37,-1,2,UN_DX_0,doors-27,0,0,0.98,0,6027133ace71f915f9a03b25,1
0.49,0.48,-1,3,UN_UN_0,doors-72,0.48,0.48,0.48,0,6027133ace71f915f9a03b25,1
0.54,0.89,0.03,4,PX_PX_0,doors-333,0.51,0,0.51,0,6027133ace71f915f9a03b25,1
0.49,0.71,-1,5,UN_PX_0,doors-54,0.49,0,0.49,0,6027133ace71f915f9a03b25,1
0.74,0.74,0.13,6,PX_NX_0,doors-216,0.6,0.62,0,0,6027133ace71f915f9a03b25,1
0.67,0.11,0.68,7,PX_DX_0,doors-162,0,0,1,0,6027133ace71f915f9a03b25,1
0.73,0.74,0.01,8,PX_UN_0,doors-621,0.42,0.45,0.53,1,6027133ace71f915f9a03b25,1
0.78,0.8,0,9,PX_UN_0,goals-216,0.61,0.7,0.24,0,6027133ace71f915f9a03b25,1
0.47,0.67,0.12,10,PX_PX_0,goals-162,0.5,0,0.69,0,6027133ace71f915f9a03b25,1
0.53,0.54,-1,11,UN_PX_0,goals-333,0.5,0,0.54,0,6027133ace71f915f9a03b25,1
0.27,0.7,-1,12,DX_PX_0,goals-162,0.71,0.6,0,0,6027133ace71f915f9a03b25,1
0.58,0.59,0.06,13,NX_PX_0,goals-333,0.61,0.11,0.67,0,6027133ace71f915f9a03b25,1
0.58,0.58,0,14,NX_UN_0,goals-621,0.56,0.58,0.63,0,6027133ace71f915f9a03b25,1
0.48,0.47,-1,15,UN_UN_0,goals-621,0.5,0.68,0.69,0,6027133ace71f915f9a03b25,1
0.97,0.02,-1,16,DX_UN_0,goals-216,0.73,0.7,0.47,0,6027133ace71f915f9a03b25,1
0.26,0.22,0.75,1,PX_PX_0,doors-216,0.78,0.36,0.39,0,5d48fcc5643eb80001fb43fa,1
0.64,0.23,0.36,2,PX_DX_0,doors-621,0.5,0.56,0.56,0,5d48fcc5643eb80001fb43fa,1
0.2,0.74,-1,3,UN_NX_0,doors-27,0.24,0.58,0.41,0,5d48fcc5643eb80001fb43fa,1
0.18,0.73,0.61,4,PX_NX_0,doors-162,0.44,0.56,0.49,0,5d48fcc5643eb80001fb43fa,1
0.35,0.5,-1,5,UN_PX_0,doors-54,0.6,0.3,0.3,0,5d48fcc5643eb80001fb43fa,1
0.78,0.35,-1,6,UN_DX_0,doors-72,0.2,0.21,0.75,0,5d48fcc5643eb80001fb43fa,1
0.52,0.52,-1,7,UN_UN_0,doors-54,0.54,0.52,0.51,0,5d48fcc5643eb80001fb43fa,1
0.49,0.51,0.51,8,PX_UN_0,doors-333,0.47,0.54,0.43,0,5d48fcc5643eb80001fb43fa,1
0.43,0.28,0.64,9,NX_PX_0,goals-216,0.42,0.27,0.74,0,5d48fcc5643eb80001fb43fa,1
0.55,0.18,0.69,10,PX_PX_0,goals-621,0.66,0.25,0.18,0,5d48fcc5643eb80001fb43fa,1
0.48,0.52,0.05,11,PX_UN_0,goals-162,0.34,0.71,0.25,4,5d48fcc5643eb80001fb43fa,1
0.47,0.48,-1,12,UN_UN_0,goals-333,0.51,0.49,0.5,0,5d48fcc5643eb80001fb43fa,1
0.47,0.5,-1,13,UN_PX_0,goals-216,0.37,0.08,0.9,0,5d48fcc5643eb80001fb43fa,1
0.68,0.32,0.13,14,NX_UN_0,goals-333,0.5,0.5,0.48,0,5d48fcc5643eb80001fb43fa,1
0.56,0.24,-1,15,DX_UN_0,goals-162,0.1,0.73,0.3,0,5d48fcc5643eb80001fb43fa,1
0.17,0.67,-1,16,DX_PX_0,goals-621,0.69,0.25,0.21,0,5d48fcc5643eb80001fb43fa,1
0.48,0.2,0.5,1,PX_PX_0,goals-621,0.56,0.31,0.21,0,61151fdceebe67102a0983ad,0
0.79,0.07,-1,2,DX_UN_0,goals-162,0.14,0.76,0.14,0,61151fdceebe67102a0983ad,0
0.62,0.27,-1,3,DX_PX_0,goals-621,0.81,0.23,0.06,0,61151fdceebe67102a0983ad,0
0.46,0.44,-1,4,UN_UN_0,goals-333,0.52,0.51,0.51,0,61151fdceebe67102a0983ad,0
0.43,0.38,0.28,5,NX_UN_0,goals-333,0.52,0.44,0.43,4,61151fdceebe67102a0983ad,0
0.71,0.03,0.06,6,PX_UN_0,goals-162,0.08,0.76,0.11,2,61151fdceebe67102a0983ad,0
0.3,0.57,0.3,7,NX_PX_0,goals-216,0.17,0.05,0.75,0,61151fdceebe67102a0983ad,0
0.55,0.2,-1,8,UN_PX_0,goals-216,0.11,0.05,0.81,0,61151fdceebe67102a0983ad,0
0.16,0.75,-1,9,UN_NX_0,doors-27,0.17,0.28,0.61,0,61151fdceebe67102a0983ad,0
0.09,0.19,0.64,10,PX_NX_0,doors-162,0.56,0.61,0.03,0,61151fdceebe67102a0983ad,0
0.77,0.47,-1,11,UN_PX_0,doors-54,0.37,0.12,0.55,0,61151fdceebe67102a0983ad,0
0.51,0.51,0.52,12,PX_UN_0,doors-333,0.49,0.47,0.47,0,61151fdceebe67102a0983ad,0
0.21,0.07,0.68,13,PX_PX_0,doors-216,0.41,0.29,0.47,0,61151fdceebe67102a0983ad,0
0.75,0.24,-1,14,UN_DX_0,doors-72,0.08,0.15,0.77,0,61151fdceebe67102a0983ad,0
0.74,0.21,0.08,15,PX_DX_0,doors-621,0.21,0.06,0.71,0,61151fdceebe67102a0983ad,0
0.7,0.58,-1,16,UN_UN_0,doors-54,0.38,0.3,0.37,0,61151fdceebe67102a0983ad,0
0.89,0.12,-1,1,UN_NX_0,doors-72,0.73,0.94,0.19,0,6111c95332b4f21de44a25c7,1
0.56,0.47,-1,2,UN_DX_0,doors-54,0.08,0.08,1,0,6111c95332b4f21de44a25c7,1
0.61,0.54,-1,3,UN_UN_0,doors-54,0.64,0.64,0.64,0,6111c95332b4f21de44a25c7,1
0.1,0.9,-1,4,UN_PX_0,doors-27,0.87,0,0.87,0,6111c95332b4f21de44a25c7,1
0.14,0.89,0.42,5,PX_PX_0,doors-162,0.84,0.07,0.73,0,6111c95332b4f21de44a25c7,1
0.11,0.26,0.87,6,PX_UN_0,doors-216,0.16,0.83,0.36,0,6111c95332b4f21de44a25c7,1
0.92,0.21,0.1,7,PX_NX_0,doors-621,0.84,0.84,0.23,0,6111c95332b4f21de44a25c7,1
0.52,0.52,0.52,8,PX_DX_0,doors-333,0,0,1,0,6111c95332b4f21de44a25c7,1
0.24,0.86,0.07,9,PX_PX_0,goals-333,0.6,0.6,0.6,0,6111c95332b4f21de44a25c7,1
0.81,0.81,-1,10,UN_PX_0,goals-162,0.72,0.11,0.88,0,6111c95332b4f21de44a25c7,1
0.83,0.73,0,11,PX_UN_0,goals-621,0.85,0.34,0.21,0,6111c95332b4f21de44a25c7,1
0.79,0.8,0.15,12,NX_PX_0,goals-162,0.79,0.15,0.89,0,6111c95332b4f21de44a25c7,1
0.09,0.83,-1,13,DX_PX_0,goals-333,0.5,0.88,0.07,0,6111c95332b4f21de44a25c7,1
0.84,0.91,0,14,NX_UN_0,goals-216,0.7,0.55,0.85,0,6111c95332b4f21de44a25c7,1
0.77,0.77,-1,15,UN_UN_0,goals-216,0.45,0.33,0.91,0,6111c95332b4f21de44a25c7,1
1,0.1,-1,16,DX_UN_0,goals-621,0.89,0.59,0.46,0,6111c95332b4f21de44a25c7,1
0.31,0,0.85,1,PX_DX_0,doors-162,0.02,0,1,0,5f0963c6310eaf000b922e94,1
1,0.03,0,2,PX_UN_0,doors-621,0.54,0.55,0.56,0,5f0963c6310eaf000b922e94,1
0.51,0.51,-1,3,UN_DX_0,doors-27,0,0,1,0,5f0963c6310eaf000b922e94,1
0.51,0.51,0,4,PX_NX_0,doors-216,0.49,0.5,0,0,5f0963c6310eaf000b922e94,1
0.5,0.5,-1,5,UN_PX_0,doors-54,0.49,0,0.51,0,5f0963c6310eaf000b922e94,1
0.5,0.5,-1,6,UN_NX_0,doors-54,0,0.5,0.51,0,5f0963c6310eaf000b922e94,1
0.48,0.48,0,7,PX_PX_0,doors-333,0,0.49,0.5,0,5f0963c6310eaf000b922e94,1
0.51,0.51,-1,8,UN_UN_0,doors-72,0.47,0.47,0.5,0,5f0963c6310eaf000b922e94,1
1,0,-1,9,DX_UN_0,goals-216,0.47,0.46,0.51,0,5f0963c6310eaf000b922e94,1
0.49,0.49,0,10,PX_PX_0,goals-162,0.48,0,0.49,0,5f0963c6310eaf000b922e94,1
0.46,0.45,0,11,NX_UN_0,goals-621,0.46,0.48,0.46,0,5f0963c6310eaf000b922e94,1
0.47,0.47,-1,12,UN_UN_0,goals-621,0.47,0.48,0.48,0,5f0963c6310eaf000b922e94,1
0.74,0.22,0,13,PX_UN_0,goals-216,0.49,0.48,0.49,0,5f0963c6310eaf000b922e94,1
0.49,0.5,0,14,NX_PX_0,goals-333,0.5,0,0.51,0,5f0963c6310eaf000b922e94,1
0,1,-1,15,DX_PX_0,goals-162,0.27,0.66,0,0,5f0963c6310eaf000b922e94,1
0.47,0.47,-1,16,UN_PX_0,goals-333,0.49,0,0.51,0,5f0963c6310eaf000b922e94,1
0.37,0.69,-1,1,UN_UN_0,doors-54,0.48,0.48,0.48,0,5f6a40a08673340cc395b882,0
0.48,0.48,0.48,2,PX_DX_0,doors-333,0.17,0.17,0.77,0,5f6a40a08673340cc395b882,0
0.69,0.4,-1,3,UN_PX_0,doors-27,0.73,0.28,0.72,0,5f6a40a08673340cc395b882,0
0.44,0.66,-1,4,UN_NX_0,doors-72,0.1,0.55,0.55,0,5f6a40a08673340cc395b882,0
0.22,0.65,0.17,5,PX_UN_0,doors-216,0.43,0.44,0.44,0,5f6a40a08673340cc395b882,0
0.79,0.47,0.19,6,PX_PX_0,doors-162,0.63,0.19,0.77,0,5f6a40a08673340cc395b882,0
0.52,0.27,0.73,7,PX_NX_0,doors-621,0.75,0.77,0.1,0,5f6a40a08673340cc395b882,0
0.34,0.79,-1,8,UN_DX_0,doors-54,0.25,0.26,0.84,0,5f6a40a08673340cc395b882,0
0.45,0.45,-1,9,UN_UN_0,goals-216,0.49,0.23,0.83,0,5f6a40a08673340cc395b882,0
0.48,0.48,-1,10,UN_PX_0,goals-162,0.8,0.54,0.31,0,5f6a40a08673340cc395b882,0
0.74,0.77,0.23,11,NX_PX_0,goals-162,0.76,0.49,0.29,0,5f6a40a08673340cc395b882,0
0.78,0.78,0.25,12,PX_UN_0,goals-621,0.51,0.29,0.82,0,5f6a40a08673340cc395b882,0
0.46,0.47,-1,13,DX_PX_0,goals-333,0.49,0.49,0.49,0,5f6a40a08673340cc395b882,0
0.75,0.28,0.79,14,PX_PX_0,goals-333,0.47,0.47,0.47,0,5f6a40a08673340cc395b882,0
0.75,0.3,-1,15,DX_UN_0,goals-621,0.51,0.28,0.76,0,5f6a40a08673340cc395b882,0
0.58,0.73,0.28,16,NX_UN_0,goals-216,0.26,0.74,0.5,0,5f6a40a08673340cc395b882,0
